Name,Share class,Exchange,Listing currency,Listing ticker,ISIN,SEDOL,Bloomberg,WKN,Index ticker,Share class launch date,Fund size,AuM date,AuM currency,Share class size,Share class size date,Share class size currency,TER,Number of constituents,Benchmark,Fund type,Asset class,Strategy,Asset class / Strategy,SFDR Classification,NAV,NAV date,NAV currency,Fact sheet (English),Fact sheet Date (English),Prospectus (English),Prospectus Date (English),KIID (English),KIID Date (English)
L&G Battery Value-Chain UCITS ETF,USD Acc,London Stock Exchange,GBP,BATG,IE00BF0M2Z96,BF0M668,BATG LN,A2H5GK,SOLBATT,2018-01-23,891023432.11,2026-07-02,USD,891023432.11,2026-07-02,USD,0.49,-,Solactive Battery Value-Chain Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,34.1749,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/cd7d8bfc-9416-42bc-843d-cd1dbc3eb219/Fact-Sheet_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9ec1d0c4-9638-406a-af1c-dcb9dd65b44d/KIID_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-02-19
L&G Battery Value-Chain UCITS ETF,USD Acc,London Stock Exchange,USD,BATT,IE00BF0M2Z96,BF0M2Z9,BATT LN,A2H5GK,SOLBATT,2018-01-23,891023432.11,2026-07-02,USD,891023432.11,2026-07-02,USD,0.49,-,Solactive Battery Value-Chain Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,34.1749,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/cd7d8bfc-9416-42bc-843d-cd1dbc3eb219/Fact-Sheet_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9ec1d0c4-9638-406a-af1c-dcb9dd65b44d/KIID_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-02-19
L&G Battery Value-Chain UCITS ETF,USD Acc,Borsa Italiana,EUR,BATT,IE00BF0M2Z96,BF0M710,BATT IM,A2H5GK,SOLBATT,2018-01-23,891023432.11,2026-07-02,USD,891023432.11,2026-07-02,USD,0.49,-,Solactive Battery Value-Chain Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,34.1749,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/cd7d8bfc-9416-42bc-843d-cd1dbc3eb219/Fact-Sheet_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9ec1d0c4-9638-406a-af1c-dcb9dd65b44d/KIID_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-02-19
L&G Battery Value-Chain UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,BATE,IE00BF0M2Z96,BF0M743,BATE GY,A2H5GK,SOLBATT,2018-01-23,891023432.11,2026-07-02,USD,891023432.11,2026-07-02,USD,0.49,-,Solactive Battery Value-Chain Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,34.1749,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/cd7d8bfc-9416-42bc-843d-cd1dbc3eb219/Fact-Sheet_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9ec1d0c4-9638-406a-af1c-dcb9dd65b44d/KIID_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-02-19
L&G Battery Value-Chain UCITS ETF,USD Acc,Euronext Amsterdam,EUR,BATT,IE00BF0M2Z96,BF0M754,BATT NA,A2H5GK,SOLBATT,2018-01-23,891023432.11,2026-07-02,USD,891023432.11,2026-07-02,USD,0.49,-,Solactive Battery Value-Chain Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,34.1749,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/cd7d8bfc-9416-42bc-843d-cd1dbc3eb219/Fact-Sheet_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9ec1d0c4-9638-406a-af1c-dcb9dd65b44d/KIID_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-02-19
L&G Battery Value-Chain UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,BATT,IE00BF0M2Z96,BMG6964,BATT SW,A2H5GK,SOLBATT,2018-01-23,891023432.11,2026-07-02,USD,891023432.11,2026-07-02,USD,0.49,-,Solactive Battery Value-Chain Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,34.1749,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/cd7d8bfc-9416-42bc-843d-cd1dbc3eb219/Fact-Sheet_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9ec1d0c4-9638-406a-af1c-dcb9dd65b44d/KIID_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-02-19
L&G Battery Value-Chain UCITS ETF,USD Acc,Bolsa Mexicana,MXN,BATT,IE00BF0M2Z96,BQ3R1V7,BATT MM,A2H5GK,SOLBATT,2018-01-23,891023432.11,2026-07-02,USD,891023432.11,2026-07-02,USD,0.49,-,Solactive Battery Value-Chain Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,34.1749,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/cd7d8bfc-9416-42bc-843d-cd1dbc3eb219/Fact-Sheet_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/9ec1d0c4-9638-406a-af1c-dcb9dd65b44d/KIID_LG-Battery-Value-Chain-UCITS-ETF-Battery-Value-Chain-USD-Acc.pdf,2026-02-19
L&G Pharma Breakthrough UCITS ETF,USD Acc,London Stock Exchange,GBP,BIGT,IE00BF0H7608,BDT5BG9,BIGT LN,A2H9XR,SOLBIOT,2018-01-23,20957476.77,2026-07-02,USD,20957476.77,2026-07-02,USD,0.49,-,Solactive Pharma Breakthrough Value Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 9,15.2379,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/9c1df141-4b11-414b-a098-b5934daf6dce/Fact-Sheet_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/5fa80284-327f-4bbd-b31c-05ea8bb04dc0/KIID_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-02-19
L&G Pharma Breakthrough UCITS ETF,USD Acc,London Stock Exchange,USD,BIOT,IE00BF0H7608,BF0H760,BIOT LN,A2H9XR,SOLBIOT,2018-01-23,20957476.77,2026-07-02,USD,20957476.77,2026-07-02,USD,0.49,-,Solactive Pharma Breakthrough Value Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 9,15.2379,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/9c1df141-4b11-414b-a098-b5934daf6dce/Fact-Sheet_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/5fa80284-327f-4bbd-b31c-05ea8bb04dc0/KIID_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-02-19
L&G Pharma Breakthrough UCITS ETF,USD Acc,Borsa Italiana,EUR,BIOT,IE00BF0H7608,BDVP3M7,BIOT IM,A2H9XR,SOLBIOT,2018-01-23,20957476.77,2026-07-02,USD,20957476.77,2026-07-02,USD,0.49,-,Solactive Pharma Breakthrough Value Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 9,15.2379,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/9c1df141-4b11-414b-a098-b5934daf6dce/Fact-Sheet_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/5fa80284-327f-4bbd-b31c-05ea8bb04dc0/KIID_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-02-19
L&G Pharma Breakthrough UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,ETLI,IE00BF0H7608,BDVP3N8,ETLI GY,A2H9XR,SOLBIOT,2018-01-23,20957476.77,2026-07-02,USD,20957476.77,2026-07-02,USD,0.49,-,Solactive Pharma Breakthrough Value Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 9,15.2379,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/9c1df141-4b11-414b-a098-b5934daf6dce/Fact-Sheet_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/5fa80284-327f-4bbd-b31c-05ea8bb04dc0/KIID_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-02-19
L&G Pharma Breakthrough UCITS ETF,USD Acc,Euronext Amsterdam,EUR,BIOT,IE00BF0H7608,BDVP3P0,BIOT NA,A2H9XR,SOLBIOT,2018-01-23,20957476.77,2026-07-02,USD,20957476.77,2026-07-02,USD,0.49,-,Solactive Pharma Breakthrough Value Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 9,15.2379,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/9c1df141-4b11-414b-a098-b5934daf6dce/Fact-Sheet_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/5fa80284-327f-4bbd-b31c-05ea8bb04dc0/KIID_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-02-19
L&G Pharma Breakthrough UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,BIOT,IE00BF0H7608,BMG6942,BIOT SW,A2H9XR,SOLBIOT,2018-01-23,20957476.77,2026-07-02,USD,20957476.77,2026-07-02,USD,0.49,-,Solactive Pharma Breakthrough Value Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 9,15.2379,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/9c1df141-4b11-414b-a098-b5934daf6dce/Fact-Sheet_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/5fa80284-327f-4bbd-b31c-05ea8bb04dc0/KIID_LG-Pharma-Breakthrough-UCITS-ETF-Pharma-Breakthrough-USD-Acc.pdf,2026-02-19
L&G Ecommerce Logistics UCITS ETF,USD Acc,London Stock Exchange,GBP,ECOG,IE00BF0M6N54,BF0M776,ECOG LN,A2H5GL,SOLECOM,2018-01-23,71173053.19,2026-07-02,USD,71173053.19,2026-07-02,USD,0.49,-,Solactive Ecommerce Logistics Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,18.5877,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5ab9fc63-8e91-4186-a6af-7b0cb93623df/Fact-Sheet_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3a4f9bf5-e8f9-4a04-babe-32e668d25c4d/KIID_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-02-19
L&G Ecommerce Logistics UCITS ETF,USD Acc,London Stock Exchange,USD,ECOM,IE00BF0M6N54,BF0M6N5,ECOM LN,A2H5GL,SOLECOM,2018-01-23,71173053.19,2026-07-02,USD,71173053.19,2026-07-02,USD,0.49,-,Solactive Ecommerce Logistics Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,18.5877,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5ab9fc63-8e91-4186-a6af-7b0cb93623df/Fact-Sheet_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3a4f9bf5-e8f9-4a04-babe-32e668d25c4d/KIID_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-02-19
L&G Ecommerce Logistics UCITS ETF,USD Acc,Borsa Italiana,EUR,ECOM,IE00BF0M6N54,BF0M787,ECOM IM,A2H5GL,SOLECOM,2018-01-23,71173053.19,2026-07-02,USD,71173053.19,2026-07-02,USD,0.49,-,Solactive Ecommerce Logistics Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,18.5877,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5ab9fc63-8e91-4186-a6af-7b0cb93623df/Fact-Sheet_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3a4f9bf5-e8f9-4a04-babe-32e668d25c4d/KIID_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-02-19
L&G Ecommerce Logistics UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,ETLH,IE00BF0M6N54,BF0M798,ETLH GY,A2H5GL,SOLECOM,2018-01-23,71173053.19,2026-07-02,USD,71173053.19,2026-07-02,USD,0.49,-,Solactive Ecommerce Logistics Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,18.5877,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5ab9fc63-8e91-4186-a6af-7b0cb93623df/Fact-Sheet_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3a4f9bf5-e8f9-4a04-babe-32e668d25c4d/KIID_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-02-19
L&G Ecommerce Logistics UCITS ETF,USD Acc,Euronext Amsterdam,EUR,ECOM,IE00BF0M6N54,BF0M7B0,ECOM NA,A2H5GL,SOLECOM,2018-01-23,71173053.19,2026-07-02,USD,71173053.19,2026-07-02,USD,0.49,-,Solactive Ecommerce Logistics Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,18.5877,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5ab9fc63-8e91-4186-a6af-7b0cb93623df/Fact-Sheet_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3a4f9bf5-e8f9-4a04-babe-32e668d25c4d/KIID_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-02-19
L&G Ecommerce Logistics UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,ECOM,IE00BF0M6N54,BMG6919,ECOM SW,A2H5GL,SOLECOM,2018-01-23,71173053.19,2026-07-02,USD,71173053.19,2026-07-02,USD,0.49,-,Solactive Ecommerce Logistics Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,18.5877,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5ab9fc63-8e91-4186-a6af-7b0cb93623df/Fact-Sheet_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3a4f9bf5-e8f9-4a04-babe-32e668d25c4d/KIID_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-02-19
L&G Ecommerce Logistics UCITS ETF,USD Acc,Bolsa Mexicana,MXN,ECOM,IE00BF0M6N54,BQC4SM9,ECOMN MM,A2H5GL,SOLECOM,2018-01-23,71173053.19,2026-07-02,USD,71173053.19,2026-07-02,USD,0.49,-,Solactive Ecommerce Logistics Index Net TR USD,ETF,Equity,Thematic,Thematic equity,Article 8,18.5877,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5ab9fc63-8e91-4186-a6af-7b0cb93623df/Fact-Sheet_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3a4f9bf5-e8f9-4a04-babe-32e668d25c4d/KIID_LG-Ecommerce-Logistics-UCITS-ETF-Ecommerce-Logistics-USD-Acc.pdf,2026-02-19
L&G Longer Dated All Commodities UCITS ETF,USD Acc,London Stock Exchange,GBP,CMFP,IE00B4WPHX27,B51WGY5,CMFP LN,A1CXBU,BCOMF3T,2010-03-18,968954947.11,2026-07-02,USD,968954947.11,2026-07-02,USD,0.30,-,Bloomberg Commodity Index 3 Month Forward TR USD,ETF,Commodity,Core,Core commodity,-,29.1495,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/f6fcdd01-30bb-4013-84d6-7ccd46cc61f4/Fact-Sheet_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c6236317-9e3c-4793-8c0d-11cfd92aadc0/KIID_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-02-19
L&G Longer Dated All Commodities UCITS ETF,USD Acc,London Stock Exchange,USD,COMF,IE00B4WPHX27,B4WPHX2,COMF LN,A1CXBU,BCOMF3T,2010-03-18,968954947.11,2026-07-02,USD,968954947.11,2026-07-02,USD,0.30,-,Bloomberg Commodity Index 3 Month Forward TR USD,ETF,Commodity,Core,Core commodity,-,29.1495,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/f6fcdd01-30bb-4013-84d6-7ccd46cc61f4/Fact-Sheet_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c6236317-9e3c-4793-8c0d-11cfd92aadc0/KIID_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-02-19
L&G Longer Dated All Commodities UCITS ETF,USD Acc,Borsa Italiana,EUR,COMF,IE00B4WPHX27,B985L28,COMF IM,A1CXBU,BCOMF3T,2010-03-18,968954947.11,2026-07-02,USD,968954947.11,2026-07-02,USD,0.30,-,Bloomberg Commodity Index 3 Month Forward TR USD,ETF,Commodity,Core,Core commodity,-,29.1495,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/f6fcdd01-30bb-4013-84d6-7ccd46cc61f4/Fact-Sheet_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c6236317-9e3c-4793-8c0d-11cfd92aadc0/KIID_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-02-19
L&G Longer Dated All Commodities UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,ETL2,IE00B4WPHX27,BWNGS26,ETL2 GY,A1CXBU,BCOMF3T,2010-03-18,968954947.11,2026-07-02,USD,968954947.11,2026-07-02,USD,0.30,-,Bloomberg Commodity Index 3 Month Forward TR USD,ETF,Commodity,Core,Core commodity,-,29.1495,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/f6fcdd01-30bb-4013-84d6-7ccd46cc61f4/Fact-Sheet_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c6236317-9e3c-4793-8c0d-11cfd92aadc0/KIID_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-02-19
L&G Longer Dated All Commodities UCITS ETF,USD Acc,Euronext Amsterdam,EUR,COMF,IE00B4WPHX27,BPYD1C8,COMF NA,A1CXBU,BCOMF3T,2010-03-18,968954947.11,2026-07-02,USD,968954947.11,2026-07-02,USD,0.30,-,Bloomberg Commodity Index 3 Month Forward TR USD,ETF,Commodity,Core,Core commodity,-,29.1495,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/f6fcdd01-30bb-4013-84d6-7ccd46cc61f4/Fact-Sheet_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c6236317-9e3c-4793-8c0d-11cfd92aadc0/KIID_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-02-19
L&G Longer Dated All Commodities UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,COMF,IE00B4WPHX27,B7TBX69,COMF SW,A1CXBU,BCOMF3T,2010-03-18,968954947.11,2026-07-02,USD,968954947.11,2026-07-02,USD,0.30,-,Bloomberg Commodity Index 3 Month Forward TR USD,ETF,Commodity,Core,Core commodity,-,29.1495,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/f6fcdd01-30bb-4013-84d6-7ccd46cc61f4/Fact-Sheet_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c6236317-9e3c-4793-8c0d-11cfd92aadc0/KIID_LG-Longer-Dated-All-Commodities-UCITS-ETF-Longer-Dated-All-Commodities-USD-Acc.pdf,2026-02-19
L&G All Commodities UCITS ETF,USD Acc,London Stock Exchange,GBP,BCOG,IE00BF0BCP69,BYXYX29,BCOG LN,A2DQ7M ,BCOMTR,2017-07-11,390140502.31,2026-07-02,USD,390140502.31,2026-07-02,USD,0.15,-,Bloomberg Commodity Index Total Return USD,ETF,Commodity,Core,Core commodity,-,18.3378,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/147bd2d2-4e39-44dc-83a0-317fb8c926b5/Fact-Sheet_LG-All-Commodities-UCITS-ETF-All-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/aa7c696b-3036-4238-96be-15dadb97f2e9/KIID_LG-All-Commodities-UCITS-ETF-All-Commodities-USD-Acc.pdf,2026-02-19
L&G All Commodities UCITS ETF,USD Acc,London Stock Exchange,USD,BCOM,IE00BF0BCP69,BF0BCP6,BCOM LN,A2DQ7M ,BCOMTR,2017-07-11,390140502.31,2026-07-02,USD,390140502.31,2026-07-02,USD,0.15,-,Bloomberg Commodity Index Total Return USD,ETF,Commodity,Core,Core commodity,-,18.3378,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/147bd2d2-4e39-44dc-83a0-317fb8c926b5/Fact-Sheet_LG-All-Commodities-UCITS-ETF-All-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/aa7c696b-3036-4238-96be-15dadb97f2e9/KIID_LG-All-Commodities-UCITS-ETF-All-Commodities-USD-Acc.pdf,2026-02-19
